V1,V2,V3
5,48,344.889892578125
5.06696428571429,48,375.730651855469
5.13392857142857,48,382.730651855469
5.20089285714286,48,388.390655517578
5.26785714285714,48,377.830657958984
5.33482142857143,48,410.830657958984
5.40178571428571,48,420.490631103516
5.46875,48,399.200653076172
5.53571428571429,48,374.280639648438
5.60267857142857,48,391.344329833984
5.66964285714286,48,345.574340820312
5.73660714285714,48,309.164337158203
5.80357142857143,48,301.244323730469
5.87053571428571,48,267.854339599609
5.9375,48,296.964324951172
6.00446428571429,48,277.514343261719
6.07142857142857,48,292.404327392578
6.13839285714286,48,295.892608642578
6.20535714285714,48,335.352630615234
6.27232142857143,48,403.832611083984
6.33928571428571,48,460.772613525391
6.40625,48,512.762634277344
6.47321428571429,48,545.242614746094
6.54017857142857,48,637.962646484375
6.60714285714286,48,557.502624511719
6.67410714285714,48,673.664611816406
6.74107142857143,48,669.524658203125
6.80803571428571,48,734.674621582031
6.875,48,921.234619140625
6.94196428571429,48,867.164611816406
7.00892857142857,48,994.464660644531
7.07589285714286,48,895.7646484375
7.14285714285714,48,633.054626464844
7.20982142857143,48,401.619842529297
7.27678571428571,48,231.819839477539
7.34375,48,201.08984375
7.41071428571429,48,201.729843139648
7.47767857142857,48,201.919845581055
7.54464285714286,48,197.849838256836
7.61160714285714,48,198.449844360352
7.67857142857143,48,221.549835205078
7.74553571428571,48,269.421112060547
7.8125,48,366.771087646484
7.87946428571429,48,498.741088867188
7.94642857142857,48,464.991088867188
8.01339285714286,48,693.39111328125
8.08035714285714,48,944.611083984375
8.14732142857143,48,984.39111328125
8.21428571428572,48,1016.32110595703
8.28125,48,961.223205566406
8.34821428571428,48,845.653259277344
8.41517857142857,48,744.023254394531
8.48214285714286,48,700.993225097656
8.54910714285714,48,705.903259277344
8.61607142857143,48,775.183227539062
8.68303571428571,48,825.143249511719
8.75,48,736.09326171875
8.81696428571428,48,748.883056640625
8.88392857142857,48,767.403076171875
8.95089285714286,48,717.923034667969
9.01785714285714,48,666.223022460938
9.08482142857143,48,632.483032226562
9.15178571428572,48,647.423034667969
9.21875,48,632.35302734375
9.28571428571428,48,638.333068847656
9.35267857142857,48,621.828552246094
9.41964285714286,48,643.758544921875
9.48660714285714,48,633.568542480469
9.55357142857143,48,601.898559570312
9.62053571428572,48,600.698547363281
9.6875,48,569.478576660156
9.75446428571428,48,601.588562011719
9.82142857142857,48,633.80859375
9.88839285714286,48,688.307312011719
9.95535714285714,48,676.157348632812
10.0223214285714,48,669.037353515625
10.0892857142857,48,607.667297363281
10.15625,48,614.337341308594
10.2232142857143,48,631.77734375
10.2901785714286,48,660.577331542969
10.3571428571429,48,658.897338867188
10.4241071428571,48,692.878295898438
10.4910714285714,48,676.728332519531
10.5580357142857,48,667.728332519531
10.625,48,646.018310546875
10.6919642857143,48,654.00830078125
10.7589285714286,48,660.668334960938
10.8258928571429,48,654.428283691406
10.8928571428571,48,668.98828125
10.9598214285714,48,685.558349609375
11.0267857142857,48,662.6083984375
11.09375,48,564.018371582031
11.1607142857143,48,606.618408203125
11.2276785714286,48,687.778381347656
11.2946428571429,48,634.538391113281
11.3616071428571,48,628.328369140625
11.4285714285714,48,652.468383789062
11.4955357142857,48,632.667663574219
11.5625,48,656.627624511719
11.6294642857143,48,631.307678222656
11.6964285714286,48,620.387634277344
11.7633928571429,48,618.207641601562
11.8303571428571,48,610.047668457031
11.8973214285714,48,551.407653808594
11.9642857142857,48,524.687622070312
12.03125,48,494.152862548828
12.0982142857143,48,479.002868652344
12.1651785714286,48,457.452880859375
12.2321428571429,48,479.242889404297
12.2991071428571,48,548.492858886719
12.3660714285714,48,570.262878417969
12.4330357142857,48,545.902893066406
12.5,48,533.702880859375
12.5669642857143,48,545.782592773438
12.6339285714286,48,563.242553710938
12.7008928571429,48,535.432556152344
12.7678571428571,48,456.222564697266
12.8348214285714,48,422.782562255859
12.9017857142857,48,422.092559814453
12.96875,48,444.792572021484
13.0357142857143,48,568.752563476562
13.1026785714286,48,548.3955078125
13.1696428571429,48,595.845458984375
13.2366071428571,48,565.12548828125
13.3035714285714,48,617.10546875
13.3705357142857,48,615.755493164062
13.4375,48,579.945495605469
13.5044642857143,48,547.535461425781
13.5714285714286,48,507.615478515625
13.6383928571429,48,492.716583251953
13.7053571428571,48,490.626586914062
13.7723214285714,48,478.706573486328
13.8392857142857,48,465.606567382812
13.90625,48,496.99658203125
13.9732142857143,48,490.596588134766
14.0401785714286,48,505.866577148438
14.1071428571429,48,439.866577148438
14.1741071428571,48,536.7197265625
14.2410714285714,48,478.879730224609
14.3080357142857,48,515.549743652344
14.375,48,442.099731445312
14.4419642857143,48,549.259704589844
14.5089285714286,48,649.289733886719
14.5758928571429,48,646.2197265625
14.6428571428571,48,599.459716796875
14.7098214285714,48,566.615112304688
14.7767857142857,48,505.645111083984
14.84375,48,527.47509765625
14.9107142857143,48,583.875122070312
14.9776785714286,48,640.785095214844
15.0446428571429,48,550.385131835938
15.1116071428571,48,634.22509765625
15.1785714285714,48,561.955078125
15.2455357142857,48,707.977355957031
15.3125,48,693.29736328125
15.3794642857143,48,664.397338867188
15.4464285714286,48,746.477355957031
15.5133928571429,48,704.637390136719
15.5803571428571,48,619.287353515625
15.6473214285714,48,834.557373046875
15.7142857142857,48,834.587341308594
15.78125,48,721.171142578125
15.8482142857143,48,750.831176757812
15.9151785714286,48,738.341186523438
15.9821428571429,48,644.711181640625
16.0491071428571,48,497.271148681641
16.1160714285714,48,419.731170654297
16.1830357142857,48,394.401153564453
16.25,48,249.801162719727
16.3169642857143,48,221.762496948242
16.3839285714286,48,205.40251159668
16.4508928571429,48,195.252502441406
16.5178571428571,48,187.012496948242
16.5848214285714,48,197.072509765625
